"timeStamp","surroundings_IR_Left","surroundings_IR_Right","surroundings_UltraSonic","pose2D_x","pose2D_y","pose2D_theta","pose2D_linearVelocity","pose2D_angularVelocity","baseTick_left","baseTick_right","wheelSpeed_SpeedLeft","wheelSpeed_SpeedRight","headPoseWorld_roll","headPoseWorld_pitch","headPoseWorld_yaw","headPoseJoint_roll","headPoseJoint_pitch","headPoseJoint_yaw","baseImu_roll","baseImu_pitch","baseImu_yaw","fishEyeTf_tx","fishEyeTf_ty","fishEyeTf_tz","fishEyeTf_roll","fishEyeTf_pitch","fishEyeTf_yaw","colorTf_tx","colorTf_ty","colorTf_tz","colorTf_roll","colorTf_pitch","colorTf_yaw","depthTf_tx","depthTf_ty","depthTf_tz","depthTf_roll","depthTf_pitch","depthTf_yaw","fishEyeIndex","colorIndex","depthIndex"
"1589397045725","1899","1445","1500","-46.363182","13.677263","3.0885246","-0.00770847","0.023065185","46139","46301","-197.0","-135.0","-0.5600397","1.3533014","0.0","0.0","1.3539727","0.08275929","0.03652903","0.0029721784","0.10335511","-0.05629478","-0.044997603","-0.52911","-0.08197303","0.06659859","-0.0037499615","-0.05629478","0.043052398","-0.52911","-0.08197303","0.06659859","-0.0037499615","-0.05629478","-0.015387599","-0.52911","-0.08197303","0.06659859","-0.0037499615","6579923817651","6571036981652","6579922668388"
"1589397045728","1899","1445","1500","-46.363182","13.677263","3.0885246","-0.00770847","0.023065185","46139","46302","-197.0","-135.0","-0.5600397","1.3533014","0.0","0.0","1.3539727","0.08275929","0.03652903","0.0029721784","0.10335511","-0.05629478","-0.044997603","-0.52911","-0.08197303","0.06659859","-0.0037499615","-0.05629478","0.043052398","-0.52911","-0.08197303","0.06659859","-0.0037499615","-0.05629478","-0.015387599","-0.52911","-0.08197303","0.06659859","-0.0037499615","6579923817651","6571036981652","6579922668388"
"1589397045739","1899","1445","1500","-46.363182","13.677263","3.0885246","-0.00770847","0.023065185","46139","46302","-197.0","119.0","-0.5600397","1.3533014","0.0","0.0","1.3560824","0.08275929","0.03652903","0.0029721784","0.10191696","-0.056293394","-0.044980884","-0.52911","-0.08317024","0.06667375","-0.0023887157","-0.056293394","0.043069117","-0.52911","-0.08317024","0.06667375","-0.0023887157","-0.056293394","-0.01537088","-0.52911","-0.08317024","0.06667375","-0.0023887157","6579923817651","6571036981652","6579955572749"
"1589397045746","1899","1445","1500","-46.36763","13.677457","3.107828","0.001963556","0.059365224","46139","46302","-197.0","119.0","-0.5600397","1.3533014","0.0","0.0","1.3560824","0.08275929","0.03652903","0.0029721784","0.10191696","-0.056293394","-0.044980884","-0.52911","-0.08317024","0.06667375","-0.0023887157","-0.056293394","0.043069117","-0.52911","-0.08317024","0.06667375","-0.0023887157","-0.056293394","-0.01537088","-0.52911","-0.08317024","0.06667375","-0.0023887157","6579923817651","6571036981652","6579955572749"
"1589397045765","1899","1445","1500","-46.36763","13.677457","3.107828","0.001963556","0.059365224","46139","46302","-197.0","119.0","-0.5609987","1.3538768","0.0","0.0","1.3560824","0.078635715","0.03652903","0.0029721784","0.10191696","-0.056295767","-0.04500969","-0.52911","-0.08101555","0.066678725","-0.002245307","-0.056295767","0.04304031","-0.52911","-0.08101555","0.066678725","-0.002245307","-0.056295767","-0.01539969","-0.52911","-0.08101555","0.066678725","-0.002245307","6579989635890","6571036981652","6579955572749"
"1589397045773","1883","1419","1500","-46.36763","13.677457","3.107828","0.001963556","0.059365224","46139","46302","-197.0","119.0","-0.5609987","1.3538768","0.0","0.0","1.3560824","0.078635715","0.03652903","0.0029721784","0.10191696","-0.056295767","-0.04500969","-0.52911","-0.08101555","0.066678725","-0.002245307","-0.056295767","0.04304031","-0.52911","-0.08101555","0.066678725","-0.002245307","-0.056295767","-0.01539969","-0.52911","-0.08101555","0.066678725","-0.002245307","6579989635890","6571036981652","6579988486038"
"1589397045777","1883","1419","1500","-46.36763","13.677457","3.107828","0.001963556","0.059365224","46139","46302","-197.0","119.0","-0.5609987","1.3538768","0.0","0.0","1.3560824","0.078635715","0.03652903","0.0029721784","0.10191696","-0.056295767","-0.04500969","-0.52911","-0.08101555","0.066678725","-0.002245307","-0.056295767","0.04304031","-0.52911","-0.08101555","0.066678725","-0.002245307","-0.056295767","-0.01539969","-0.52911","-0.08101555","0.066678725","-0.002245307","6579989635890","6571036981652","6579988486038"
"1589397045786","1883","1419","1500","-46.36763","13.677457","3.107828","0.001963556","0.059365224","46139","46302","-197.0","119.0","-0.5609987","1.3538768","0.0","0.0","1.3560824","0.078635715","0.03652903","0.0029721784","0.10191696","-0.056295767","-0.04500969","-0.52911","-0.08101555","0.066678725","-0.002245307","-0.056295767","0.04304031","-0.52911","-0.08101555","0.066678725","-0.002245307","-0.056295767","-0.01539969","-0.52911","-0.08101555","0.066678725","-0.002245307","6579989635890","6571036981652","6579988486038"
"1589397045802","1883","1419","1500","-46.36763","13.677457","3.107828","0.0017672004","0.053428702","46139","46302","-197.0","119.0","-0.5609987","1.3538768","0.0","0.0","1.3593429","0.078635715","0.03652903","0.0032598088","0.099903546","-0.05630015","-0.04506501","-0.52911","-0.07685525","0.06672788","-0.0016048929","-0.05630015","0.04298499","-0.52911","-0.07685525","0.06672788","-0.0016048929","-0.05630015","-0.0154550085","-0.52911","-0.07685525","0.06672788","-0.0016048929","6579989635890","6579889775125","6579988486038"
"1589397045807","1883","1419","1500","-46.36763","13.677457","3.107828","0.0017672004","0.053428702","46139","46302","-197.0","119.0","-0.5611905","1.3542604","0.0","0.0","1.3593429","0.068950094","0.036433157","0.0032598088","0.099903546","-0.056302417","-0.045094863","-0.52911","-0.07462393","0.06673128","-0.0014562431","-0.056302417","0.042955138","-0.52911","-0.07462393","0.06673128","-0.0014562431","-0.056302417","-0.015484862","-0.52911","-0.07462393","0.06673128","-0.0014562431","6579989635890","6579889775125","6580021401745"
"1589397045812","1883","1419","1500","-46.36763","13.677457","3.107828","0.0017672004","0.053428702","46139","46302","-197.0","119.0","-0.5611905","1.3542604","0.0","0.0","1.3593429","0.068950094","0.036433157","0.0032598088","0.099903546","-0.056302417","-0.045094863","-0.52911","-0.07462393","0.06673128","-0.0014562431","-0.056302417","0.042955138","-0.52911","-0.07462393","0.06673128","-0.0014562431","-0.056302417","-0.015484862","-0.52911","-0.07462393","0.06673128","-0.0014562431","6579989635890","6579889775125","6580021401745"
"1589397045825","1883","1419","1500","-46.36763","13.677457","3.107828","0.0017672004","0.053428702","46139","46302","-197.0","119.0","-0.5611905","1.3542604","0.0","0.0","1.3593429","0.068950094","0.036433157","0.0032598088","0.099903546","-0.056302417","-0.045094863","-0.52911","-0.07462393","0.06673128","-0.0014562431","-0.056302417","0.042955138","-0.52911","-0.07462393","0.06673128","-0.0014562431","-0.056302417","-0.015484862","-0.52911","-0.07462393","0.06673128","-0.0014562431","6580055465754","6579889775125","6580021401745"
"1589397045833","1883","1419","1500","-46.36763","13.677457","3.107828","0.0017672004","0.053428702","46139","46302","-197.0","119.0","-0.5611905","1.3542604","0.0","0.0","1.3626034","0.068950094","0.036433157","0.0032598088","0.099903546","-0.056302417","-0.045094863","-0.52911","-0.07462393","0.06673128","-0.0014562431","-0.056302417","0.042955138","-0.52911","-0.07462393","0.06673128","-0.0014562431","-0.056302417","-0.015484862","-0.52911","-0.07462393","0.06673128","-0.0014562431","6580055465754","6579889775125","6580021401745"
"1589397045839","1883","1419","1500","-46.36763","13.677457","3.107828","0.0017672004","0.053428702","46139","46302","-197.0","119.0","-0.5611905","1.3542604","0.0","0.0","1.3626034","0.068950094","0.036433157","0.003930946","0.09741075","-0.056302417","-0.045094863","-0.52911","-0.07462393","0.06673128","-0.0014562431","-0.056302417","0.042955138","-0.52911","-0.07462393","0.06673128","-0.0014562431","-0.056302417","-0.015484862","-0.52911","-0.07462393","0.06673128","-0.0014562431","6580055465754","6579889775125","6580021401745"
"1589397045845","1883","1419","1500","-46.36763","13.677457","3.107828","0.0015904803","0.04808583","46139","46302","-197.0","119.0","-0.5611905","1.3542604","0.0","0.0","1.3626034","0.068950094","0.036433157","0.003930946","0.09741075","-0.05631152","-0.045224886","-0.52911","-0.06484379","0.0670486","1.801043E-4","-0.05631152","0.042825114","-0.52911","-0.06484379","0.0670486","1.801043E-4","-0.05631152","-0.015614883","-0.52911","-0.06484379","0.0670486","1.801043E-4","6580055465754","6579889775125","6580054316150"
"1589397045862","1883","1419","1500","-46.36763","13.677457","3.107828","0.0015904803","0.04808583","46139","46302","-197.0","119.0","-0.56166995","1.3548357","0.0","0.0","1.3626034","0.058880888","0.036433157","0.003930946","0.09741075","-0.056311656","-0.045226946","-0.52911","-0.06468994","0.06704857","1.9040506E-4","-0.056311656","0.042823054","-0.52911","-0.06468994","0.06704857","1.9040506E-4","-0.056311656","-0.015616944","-0.52911","-0.06468994","0.06704857","1.9040506E-4","6580055465754","6579889775125","6580054316150"
"1589397045867","1869","1391","1500","-46.36763","13.677457","3.107828","0.0015904803","0.04808583","46139","46302","-197.0","119.0","-0.56166995","1.3548357","0.0","0.0","1.3626034","0.058880888","0.036433157","0.003930946","0.09741075","-0.056311656","-0.045226946","-0.52911","-0.06468994","0.06704857","1.9040506E-4","-0.056311656","0.042823054","-0.52911","-0.06468994","0.06704857","1.9040506E-4","-0.056311656","-0.015616944","-0.52911","-0.06468994","0.06704857","1.9040506E-4","6580055465754","6579889775125","6580054316150"
"1589397045876","1869","1391","1500","-46.36763","13.677457","3.107828","0.0015904803","0.04808583","46139","46302","-197.0","119.0","-0.56166995","1.3548357","0.0","0.0","1.3626034","0.058880888","0.036433157","0.003930946","0.09741075","-0.056311656","-0.045226946","-0.52911","-0.06468994","0.06704857","1.9040506E-4","-0.056311656","0.042823054","-0.52911","-0.06468994","0.06704857","1.9040506E-4","-0.056311656","-0.015616944","-0.52911","-0.06468994","0.06704857","1.9040506E-4","6580055465754","6579889775125","6580087224665"
"1589397045892","1869","1391","1500","-46.36763","13.677457","3.107828","0.0015904803","0.04808583","46139","46303","-197.0","119.0","-0.56166995","1.3548357","0.0","0.0","1.3662475","0.058880888","0.036433157","0.003930946","0.09741075","-0.056311656","-0.045226946","-0.52911","-0.06468994","0.06704857","1.9040506E-4","-0.056311656","0.042823054","-0.52911","-0.06468994","0.06704857","1.9040506E-4","-0.056311656","-0.015616944","-0.52911","-0.06468994","0.06704857","1.9040506E-4","6580055465754","6579889775125","6580087224665"
"1589397045899","1869","1391","1500","-46.372078","13.677564","3.1271312","0.010332611","0.0818838","46139","46303","-197.0","137.0","-0.56166995","1.3548357","0.0","0.0","1.3662475","0.058880888","0.036433157","0.0047938363","0.094726205","-0.056319762","-0.045362204","-0.52911","-0.05445377","0.066874765","0.0036447446","-0.056319762","0.042687796","-0.52911","-0.05445377","0.066874765","0.0036447446","-0.056319762","-0.015752204","-0.52911","-0.05445377","0.066874765","0.0036447446","6580121277793","6579889775125","6580087224665"
"1589397045906","1869","1391","1500","-46.372078","13.677564","3.1271312","0.010332611","0.0818838","46139","46303","-197.0","137.0","-0.5638756","1.355507","0.0","0.0","1.3662475","0.049578857","0.0362414","0.0047938363","0.094726205","-0.056319535","-0.04535808","-0.52911","-0.054761406","0.066875875","0.003624196","-0.056319535","0.04269192","-0.52911","-0.054761406","0.066875875","0.003624196","-0.056319535","-0.01574808","-0.52911","-0.054761406","0.066875875","0.003624196","6580121277793","6579889775125","6580120128437"
"1589397045920","1869","1391","1500","-46.372078","13.677564","3.1271312","0.010332611","0.0818838","46139","46303","-197.0","137.0","-0.5638756","1.355507","0.0","0.0","1.3662475","0.049578857","0.0362414","0.0047938363","0.094726205","-0.056319535","-0.04535808","-0.52911","-0.054761406","0.066875875","0.003624196","-0.056319535","0.04269192","-0.52911","-0.054761406","0.066875875","0.003624196","-0.056319535","-0.01574808","-0.52911","-0.054761406","0.066875875","0.003624196","6580121277793","6579889775125","6580120128437"
"1589397045930","1869","1391","1500","-46.372078","13.677564","3.1271312","0.010332611","0.0818838","46139","46303","-197.0","137.0","-0.5638756","1.355507","0.0","0.0","1.3662475","0.049578857","0.0362414","0.0047938363","0.094726205","-0.056319535","-0.04535808","-0.52911","-0.054761406","0.066875875","0.003624196","-0.056319535","0.04269192","-0.52911","-0.054761406","0.066875875","0.003624196","-0.056319535","-0.01574808","-0.52911","-0.054761406","0.066875875","0.003624196","6580121277793","6579889775125","6580120128437"
"1589397045938","1869","1391","1500","-46.372078","13.677564","3.1271312","0.010332611","0.0818838","46139","46303","0.0","137.0","-0.5638756","1.355507","0.0","0.0","1.3684531","0.049578857","0.0362414","0.0047938363","0.094726205","-0.056319535","-0.04535808","-0.52911","-0.054761406","0.066875875","0.003624196","-0.056319535","0.04269192","-0.52911","-0.054761406","0.066875875","0.003624196","-0.056319535","-0.01574808","-0.52911","-0.054761406","0.066875875","0.003624196","6580121277793","6580054316150","6580153031806"
"1589397045942","1869","1391","1500","-46.372078","13.677564","3.1271312","0.010332611","0.0818838","46139","46303","0.0","137.0","-0.5638756","1.355507","0.0","0.0","1.3684531","0.049578857","0.0362414","0.0049855895","0.091370516","-0.056319535","-0.04535808","-0.52911","-0.054761406","0.066875875","0.003624196","-0.056319535","0.04269192","-0.52911","-0.054761406","0.066875875","0.003624196","-0.056319535","-0.01574808","-0.52911","-0.054761406","0.066875875","0.003624196","6580121277793","6580054316150","6580153031806"
"1589397045946","1869","1391","1500","-46.372078","13.677564","3.1271312","0.010332611","0.0818838","46139","46303","0.0","137.0","-0.5638756","1.355507","0.0","0.0","1.3684531","0.049578857","0.0362414","0.0049855895","0.091370516","-0.056319535","-0.04535808","-0.52911","-0.054761406","0.066875875","0.003624196","-0.056325853","0.0425669","-0.52911","-0.045387577","0.06715561","0.0049463836","-0.056325853","-0.015873099","-0.52911","-0.045387577","0.06715561","0.0049463836","6580121277793","6580054316150","6580153031806"
"1589397045958","1869","1391","1500","-46.372078","13.677564","3.1271312","0.00929935","0.07369542","46139","46303","0.0","137.0","-0.568191","1.3570415","0.0","0.0","1.3684531","0.041139904","0.03604965","0.0049855895","0.091370516","-0.05632564","-0.04547846","-0.52911","-0.045733623","0.06715731","0.004923169","-0.05632564","0.04257154","-0.52911","-0.045733623","0.06715731","0.004923169","-0.05632564","-0.015868457","-0.52911","-0.045733623","0.06715731","0.004923169","6580121277793","6580054316150","6580153031806"
"1589397045961","1847","1362","1500","-46.372078","13.677564","3.1271312","0.00929935","0.07369542","46139","46303","0.0","137.0","-0.568191","1.3570415","0.0","0.0","1.3684531","0.041139904","0.03604965","0.0049855895","0.091370516","-0.05632564","-0.04547846","-0.52911","-0.045733623","0.06715731","0.004923169","-0.05632564","0.04257154","-0.52911","-0.045733623","0.06715731","0.004923169","-0.05632564","-0.015868457","-0.52911","-0.045733623","0.06715731","0.004923169","6580121277793","6580054316150","6580153031806"
"1589397045964","1847","1362","1500","-46.372078","13.677564","3.1271312","0.00929935","0.07369542","46139","46303","0.0","137.0","-0.568191","1.3570415","0.0","0.0","1.3684531","0.041139904","0.03604965","0.0049855895","0.091370516","-0.05632564","-0.04547846","-0.52911","-0.045733623","0.06715731","0.004923169","-0.05632564","0.04257154","-0.52911","-0.045733623","0.06715731","0.004923169","-0.05632564","-0.015868457","-0.52911","-0.045733623","0.06715731","0.004923169","6580121277793","6580054316150","6580153031806"
"1589397045967","1847","1362","1500","-46.372078","13.677564","3.1271312","0.00929935","0.07369542","46139","46303","0.0","137.0","-0.568191","1.3570415","0.0","0.0","1.3684531","0.041139904","0.03604965","0.0049855895","0.091370516","-0.05632564","-0.04547846","-0.52911","-0.045733623","0.06715731","0.004923169","-0.05632564","0.04257154","-0.52911","-0.045733623","0.06715731","0.004923169","-0.05632564","-0.015868457","-0.52911","-0.045733623","0.06715731","0.004923169","6580121277793","6580054316150","6580153031806"
"1589397045976","1847","1362","1500","-46.372078","13.677564","3.1271312","0.00929935","0.07369542","46139","46303","0.0","137.0","-0.568191","1.3570415","0.0","0.0","1.3684531","0.041139904","0.03604965","0.0049855895","0.091370516","-0.056330405","-0.045591924","-0.52911","-0.037204575","0.067599274","0.0071172006","-0.056330405","0.042458076","-0.52911","-0.037204575","0.067599274","0.0071172006","-0.056330405","-0.01598192","-0.52911","-0.037204575","0.067599274","0.0071172006","6580121277793","6580054316150","6580185934276"
"1589397045982","1847","1362","1500","-46.37653","13.677586","-3.136751","0.017270595","0.104932435","46139","46304","0.0","175.0","-0.568191","1.3570415","0.0","0.0","1.3684531","0.041139904","0.03604965","0.0049855895","0.091370516","-0.056330405","-0.045591924","-0.52911","-0.037204575","0.067599274","0.0071172006","-0.056330405","0.042458076","-0.52911","-0.037204575","0.067599274","0.0071172006","-0.056330405","-0.01598192","-0.52911","-0.037204575","0.067599274","0.0071172006","6580187083663","6580054316150","6580185934276"
"1589397045993","1847","1362","1500","-46.37653","13.677586","-3.136751","0.017270595","0.104932435","46139","46304","0.0","175.0","-0.568191","1.3570415","0.0","0.0","1.3708506","0.041139904","0.03604965","0.0055608503","0.087439574","-0.056330405","-0.045591924","-0.52911","-0.03717644","0.06695571","0.0076281317","-0.056330405","0.042458076","-0.52911","-0.03717644","0.06695571","0.0076281317","-0.056330405","-0.01598192","-0.52911","-0.03717644","0.06695571","0.0076281317","6580187083663","6580054316150","6580185934276"
"1589397045997","1847","1362","1500","-46.37653","13.677586","-3.136751","0.017270595","0.104932435","46139","46304","0.0","175.0","-0.568191","1.3570415","0.0","0.0","1.3708506","0.041139904","0.03604965","0.0055608503","0.087439574","-0.056330405","-0.045591924","-0.52911","-0.03717644","0.06695571","0.0076281317","-0.056330405","0.042458076","-0.52911","-0.03717644","0.06695571","0.0076281317","-0.056330405","-0.01598192","-0.52911","-0.03717644","0.06695571","0.0076281317","6580187083663","6580054316150","6580218840032"
"1589397046005","1847","1362","1500","-46.37653","13.677586","-3.136751","0.017270595","0.104932435","46139","46304","0.0","175.0","-0.57317764","1.3586717","0.0","0.0","1.3708506","0.032509156","0.036145527","0.0055608503","0.087439574","-0.056330446","-0.045592956","-0.52911","-0.03709956","0.06695512","0.007633275","-0.056330446","0.042457044","-0.52911","-0.03709956","0.06695512","0.007633275","-0.056330446","-0.015982952","-0.52911","-0.03709956","0.06695512","0.007633275","6580187083663","6580054316150","6580218840032"
"1589397046009","1847","1362","1500","-46.37653","13.677586","-3.136751","0.017270595","0.104932435","46139","46304","0.0","175.0","-0.57317764","1.3586717","0.0","0.0","1.3708506","0.032509156","0.036145527","0.0055608503","0.087439574","-0.056330446","-0.045592956","-0.52911","-0.03709956","0.06695512","0.007633275","-0.056330446","0.042457044","-0.52911","-0.03709956","0.06695512","0.007633275","-0.056330446","-0.015982952","-0.52911","-0.03709956","0.06695512","0.007633275","6580187083663","6580054316150","6580218840032"
"1589397046016","1847","1362","1500","-46.37653","13.677586","-3.136751","0.017270595","0.104932435","46139","46304","0.0","175.0","-0.57317764","1.3586717","0.0","0.0","1.3708506","0.032509156","0.036145527","0.0055608503","0.087439574","-0.056330446","-0.045592956","-0.52911","-0.03709956","0.06695512","0.007633275","-0.056330446","0.042457044","-0.52911","-0.03709956","0.06695512","0.007633275","-0.056330446","-0.015982952","-0.52911","-0.03709956","0.06695512","0.007633275","6580187083663","6580054316150","6580218840032"
"1589397046024","1847","1362","1500","-46.37653","13.677586","-3.136751","0.017270595","0.104932435","46140","46305","0.0","175.0","-0.57317764","1.3586717","0.0","0.0","1.3708506","0.032509156","0.036145527","0.0055608503","0.087439574","-0.05633432","-0.045709036","-0.52911","-0.028382909","0.066562496","0.009269084","-0.05633432","0.042340964","-0.52911","-0.028382909","0.066562496","0.009269084","-0.05633432","-0.016099032","-0.52911","-0.028382909","0.066562496","0.009269084","6580187083663","6580054316150","6580218840032"
"1589397046028","1847","1362","1500","-46.38543","13.677542","-3.136751","0.033345893","0.09443919","46140","46305","213.0","249.0","-0.57317764","1.3586717","0.0","0.0","1.3708506","0.032509156","0.036145527","0.0055608503","0.087439574","-0.05633432","-0.045709036","-0.52911","-0.028382909","0.066562496","0.009269084","-0.05633432","0.042340964","-0.52911","-0.028382909","0.066562496","0.009269084","-0.05633432","-0.016099032","-0.52911","-0.028382909","0.066562496","0.009269084","6580187083663","6580054316150","6580218840032"
"1589397046034","1847","1362","1500","-46.38543","13.677542","-3.136751","0.033345893","0.09443919","46140","46305","213.0","249.0","-0.57317764","1.3586717","0.0","0.0","1.3751659","0.032509156","0.036145527","0.0055608503","0.087439574","-0.05633432","-0.045709036","-0.52911","-0.028382909","0.066562496","0.009269084","-0.05633432","0.042340964","-0.52911","-0.028382909","0.066562496","0.009269084","-0.05633432","-0.016099032","-0.52911","-0.028382909","0.066562496","0.009269084","6580252889285","6580054316150","6580251740022"
"1589397046039","1847","1362","1500","-46.38543","13.677542","-3.136751","0.033345893","0.09443919","46140","46305","213.0","249.0","-0.57317764","1.3586717","0.0","0.0","1.3751659","0.032509156","0.036145527","0.0065196175","0.08274161","-0.05633432","-0.045709036","-0.52911","-0.028356874","0.06595112","0.009773414","-0.05633432","0.042340964","-0.52911","-0.028356874","0.06595112","0.009773414","-0.05633432","-0.016099032","-0.52911","-0.028356874","0.06595112","0.009773414","6580252889285","6580054316150","6580251740022"
"1589397046047","1847","1362","1500","-46.38543","13.677542","-3.136751","0.033345893","0.09443919","46140","46305","213.0","249.0","-0.57317764","1.3586717","0.0","0.0","1.3751659","0.032509156","0.036145527","0.0065196175","0.08274161","-0.05633432","-0.045709036","-0.52911","-0.028356874","0.06595112","0.009773414","-0.05633432","0.042340964","-0.52911","-0.028356874","0.06595112","0.009773414","-0.05633432","-0.016099032","-0.52911","-0.028356874","0.06595112","0.009773414","6580252889285","6580054316150","6580251740022"
